Customer_ID,Document Number,Document Date,Net due date,Amount in doc. curr.,Document type,Local Currency,Posting Date,Payment date,Invoice reference,Document currency,Eff.exchange rate,Clearing Document,Name 1
1001121640,1123000563,18/04/2023,18/04/2023,"1,359,551.36",RV,NGN,18/04/2023,12/05/2023,1123000563,NGN,1,6023007298,LIX MEJOR VIDA LIMITED
1001134475,1122000458,26/04/2022,11/05/2022,"1,290,000.00",RV,NGN,26/04/2022,30/05/2022,1122000458,NGN,1,6022005656,INTEGRATED AUTOMOTIVE
1001134475,1122000472,28/04/2022,13/05/2022,"1,290,000.00",RV,NGN,28/04/2022,30/05/2022,1122000472,NGN,1,6022005656,INTEGRATED AUTOMOTIVE
1001134475,1122000852,13/07/2022,28/07/2022,"14,562,648.75",RV,NGN,13/07/2022,13/07/2022,1122000852,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000852,13/07/2022,28/07/2022,"-6,146,896.49",RV,NGN,13/07/2022,13/07/2022,1122000852,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000852,13/07/2022,28/07/2022,"-1,850,471.96",RV,NGN,13/07/2022,13/07/2022,1122000852,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000852,13/07/2022,28/07/2022,"-5,549,281.55",RV,NGN,13/07/2022,13/07/2022,1122000852,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000853,13/07/2022,13/07/2022,"-14,562,648.75",RV,NGN,13/07/2022,13/07/2022,1122000853,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000853,13/07/2022,28/07/2022,"6,146,896.49",RV,NGN,13/07/2022,13/07/2022,1122000853,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000853,13/07/2022,28/07/2022,"1,850,471.96",RV,NGN,13/07/2022,13/07/2022,1122000853,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000853,13/07/2022,28/07/2022,"5,549,281.55",RV,NGN,13/07/2022,13/07/2022,1122000853,NGN,1,1122000853,INTEGRATED AUTOMOTIVE
1001134475,1122000854,13/07/2022,28/07/2022,"14,562,648.75",RV,NGN,13/07/2022,31/08/2022,1122000854,NGN,1,6022011192,INTEGRATED AUTOMOTIVE
1001134475,1122000854,13/07/2022,28/07/2022,"-6,146,896.49",RV,NGN,13/07/2022,31/08/2022,1122000854,NGN,1,6022011192,INTEGRATED AUTOMOTIVE
1001134475,1122000854,13/07/2022,28/07/2022,"-1,850,471.96",RV,NGN,13/07/2022,31/08/2022,1122000854,NGN,1,6022011192,INTEGRATED AUTOMOTIVE
1001134475,1122000854,13/07/2022,28/07/2022,"-5,549,281.55",RV,NGN,13/07/2022,31/08/2022,1122000854,NGN,1,6022011192,INTEGRATED AUTOMOTIVE
1001134475,1122001149,31/08/2022,31/08/2022,"-916,598.75",RV,NGN,31/08/2022,31/08/2022,1122001149,NGN,1,6022011192,INTEGRATED AUTOMOTIVE
1001134475,1123000515,11/04/2023,11/04/2023,"1,611,923.69",RV,NGN,11/04/2023,23/04/2023,1123000515,NGN,1,6023006067,INTEGRATED AUTOMOTIVE
4000160664,1122000554,24/05/2022,08/06/2022,"564,375.00",RV,NGN,24/05/2022,21/06/2022,1122000554,NGN,1,6022007281,BEIERSDORF NIVEA NIGERIA
4000160664,1122000555,24/05/2022,08/06/2022,"564,375.00",RV,NGN,24/05/2022,21/06/2022,1122000555,NGN,1,6022007281,BEIERSDORF NIVEA NIGERIA
4000160664,1122001038,10/08/2022,25/08/2022,"564,375.00",RV,NGN,10/08/2022,25/08/2022,1122001038,NGN,1,6022010815,BEIERSDORF NIVEA NIGERIA
4000160664,1122001388,11/10/2022,26/10/2022,"503,880.27",RV,NGN,11/10/2022,31/10/2022,1122001388,NGN,1,6022014234,BEIERSDORF NIVEA NIGERIA
4000160664,1122001498,28/10/2022,12/11/2022,"356,712.41",RV,NGN,28/10/2022,31/10/2022,1122001498,NGN,1,6022014234,BEIERSDORF NIVEA NIGERIA
4000160664,1123000959,30/06/2023,30/06/2023,"101,046.72",RV,NGN,30/06/2023,12/07/2023,1123000959,NGN,1,6023011427,BEIERSDORF NIVEA NIGERIA
4000160664,1123001559,19/11/2023,04/12/2023,"5,611,524.37",RV,NGN,19/11/2023,20/11/2023,1123001559,NGN,1,6023018906,BEIERSDORF NIVEA NIGERIA
4000160664,1123001593,25/11/2023,24/01/2024,"356,712.40",RV,NGN,25/11/2023,27/11/2023,1123001593,NGN,1,6023019074,BEIERSDORF NIVEA NIGERIA
4000160664,1123001663,14/12/2023,12/02/2024,"1,040,372.10",RV,NGN,14/12/2023,15/02/2024,1123001663,NGN,1,6024002283,BEIERSDORF NIVEA NIGERIA
4000160664,1124000478,30/04/2024,30/04/2024,"1,075.00",RV,NGN,30/04/2024,07/05/2024,1124000478,NGN,1,6024006282,BEIERSDORF NIVEA NIGERIA
1001124613,1122001055,17/08/2022,01/09/2022,"376,250.00",RV,NGN,17/08/2022,17/08/2022,1122001055,NGN,1,1322004601,MATOA INTEGRATED SERVICE
100754050,1122000178,26/02/2022,26/02/2022,"-102,068,760.00",RV,NGN,02/03/2022,02/03/2022,1122000178,NGN,1,1122000178,GENTEC ENERGY NIGERIA LIMITED
1001130249,1123001488,30/10/2023,30/10/2023,"64,922.40",RV,NGN,30/10/2023,30/10/2023,1123001488,USD,773.68033,6023017458,AFRICAN UNDERGROUND MINING SERVICE
1001121642,1122000260,16/03/2022,15/04/2022,"551,543.29",RV,NGN,16/03/2022,17/03/2022,1122000260,NGN,1,1322001070,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000276,17/03/2022,16/04/2022,"2,695,319.55",RV,NGN,17/03/2022,17/03/2022,1122000276,NGN,1,1322001070,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000311,28/03/2022,27/04/2022,"1,071,855.63",RV,NGN,28/03/2022,10/05/2022,1122000311,NGN,1,1322002504,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000322,31/03/2022,15/05/2022,"29,103,168.10",RV,NGN,31/03/2022,10/05/2022,1122000322,NGN,1,1322002504,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000342,31/03/2022,30/04/2022,"111,837.00",RV,NGN,31/03/2022,10/06/2022,1122000342,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000378,14/04/2022,14/05/2022,"809,444.78",RV,NGN,14/04/2022,10/06/2022,1122000378,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000391,15/04/2022,15/05/2022,"179,864.06",RV,NGN,15/04/2022,10/06/2022,1122000391,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000409,20/04/2022,20/05/2022,"505,852.39",RV,NGN,20/04/2022,10/06/2022,1122000409,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000410,20/04/2022,20/05/2022,"75,973.91",RV,NGN,20/04/2022,10/06/2022,1122000410,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000412,20/04/2022,20/05/2022,"2,414,226.94",RV,NGN,20/04/2022,10/06/2022,1122000412,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000414,20/04/2022,20/05/2022,"260,666.75",RV,NGN,20/04/2022,10/06/2022,1122000414,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000415,20/04/2022,20/05/2022,"1,063,079.33",RV,NGN,20/04/2022,10/06/2022,1122000415,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000492,06/05/2022,05/06/2022,"8,045.73",RV,NGN,06/05/2022,20/07/2022,1122000492,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000506,11/05/2022,10/06/2022,"1,292,497.76",RV,NGN,11/05/2022,20/07/2022,1122000506,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000579,24/05/2022,23/06/2022,"2,272,404.02",RV,NGN,24/05/2022,20/07/2022,1122000579,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000661,09/06/2022,09/07/2022,"921,266.56",RV,NGN,09/06/2022,20/07/2022,1122000661,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000675,10/06/2022,10/07/2022,"1,315,599.60",RV,NGN,10/06/2022,20/07/2022,1122000675,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000676,10/06/2022,10/07/2022,"921,266.56",RV,NGN,10/06/2022,20/07/2022,1122000676,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000679,10/06/2022,10/07/2022,"617,205.02",RV,NGN,10/06/2022,10/06/2022,1122000679,NGN,1,1322003009,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000680,10/06/2022,10/07/2022,"44,522.42",RV,NGN,10/06/2022,20/07/2022,1122000680,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000682,10/06/2022,25/07/2022,"521,803.52",RV,NGN,10/06/2022,20/07/2022,1122000682,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000683,10/06/2022,25/07/2022,"1,072,044.76",RV,NGN,10/06/2022,20/07/2022,1122000683,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000699,14/06/2022,14/07/2022,"457,760.05",RV,NGN,14/06/2022,20/07/2022,1122000699,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000701,14/06/2022,14/07/2022,"3,413,082.65",RV,NGN,14/06/2022,20/07/2022,1122000701,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000715,17/06/2022,17/07/2022,"5,591,690.12",RV,NGN,17/06/2022,20/07/2022,1122000715,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000717,17/06/2022,17/07/2022,"2,591,041.86",RV,NGN,17/06/2022,20/07/2022,1122000717,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000767,28/06/2022,28/07/2022,"805,737.87",RV,NGN,28/06/2022,05/08/2022,1122000767,NGN,1,6022010303,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000773,28/06/2022,28/07/2022,"754,998.30",RV,NGN,28/06/2022,12/08/2022,1122000773,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000774,28/06/2022,28/07/2022,"149,482.62",RV,NGN,28/06/2022,12/08/2022,1122000774,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000784,28/06/2022,28/07/2022,"400,688.19",RV,NGN,28/06/2022,12/08/2022,1122000784,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000785,28/06/2022,28/07/2022,"9,779.49",RV,NGN,28/06/2022,12/08/2022,1122000785,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000786,28/06/2022,28/07/2022,"118,356.21",RV,NGN,28/06/2022,12/08/2022,1122000786,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000794,29/06/2022,13/08/2022,"118,650.14",RV,NGN,29/06/2022,20/07/2022,1122000794,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000795,29/06/2022,13/08/2022,"971,363.42",RV,NGN,29/06/2022,20/07/2022,1122000795,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000796,29/06/2022,13/08/2022,"193,060.95",RV,NGN,29/06/2022,20/07/2022,1122000796,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000797,29/06/2022,13/08/2022,"2,316,341.29",RV,NGN,29/06/2022,20/07/2022,1122000797,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000798,29/06/2022,13/08/2022,"1,787,419.87",RV,NGN,29/06/2022,20/07/2022,1122000798,NGN,1,1322003987,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000868,14/07/2022,13/08/2022,"4,231,860.29",RV,NGN,14/07/2022,12/08/2022,1122000868,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000893,19/07/2022,18/08/2022,"3,551,092.65",RV,NGN,19/07/2022,12/08/2022,1122000893,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000894,19/07/2022,18/08/2022,"1,767,487.05",RV,NGN,19/07/2022,12/08/2022,1122000894,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000900,20/07/2022,19/08/2022,"107,151.59",RV,NGN,20/07/2022,12/08/2022,1122000900,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000901,20/07/2022,19/08/2022,"2,291,013.13",RV,NGN,20/07/2022,12/08/2022,1122000901,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000922,25/07/2022,24/08/2022,"1,656,475.58",RV,NGN,25/07/2022,12/08/2022,1122000922,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000942,27/07/2022,26/08/2022,"530,158.07",RV,NGN,27/07/2022,12/08/2022,1122000942,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000943,27/07/2022,26/08/2022,"2,691,750.44",RV,NGN,27/07/2022,12/08/2022,1122000943,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000944,27/07/2022,26/08/2022,"142,249.59",RV,NGN,27/07/2022,12/08/2022,1122000944,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000950,27/07/2022,26/08/2022,"1,011,275.81",RV,NGN,27/07/2022,12/08/2022,1122000950,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000951,27/07/2022,26/08/2022,"301,166.30",RV,NGN,27/07/2022,12/08/2022,1122000951,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000952,27/07/2022,26/08/2022,"29,173,858.46",RV,NGN,27/07/2022,08/09/2022,1122000952,NGN,1,1322004989,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000955,28/07/2022,11/09/2022,"16,410,318.78",RV,NGN,28/07/2022,12/08/2022,1122000955,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000956,28/07/2022,11/09/2022,"1,832,817.29",RV,NGN,28/07/2022,12/08/2022,1122000956,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000973,28/07/2022,27/08/2022,"1,611,475.74",RV,NGN,28/07/2022,12/08/2022,1122000973,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000983,29/07/2022,28/08/2022,"389,120.76",RV,NGN,29/07/2022,08/09/2022,1122000983,NGN,1,1322004989,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000987,29/07/2022,28/08/2022,"1,224,434.14",RV,NGN,29/07/2022,12/08/2022,1122000987,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122000989,29/07/2022,28/08/2022,"20,658,362.63",RV,NGN,29/07/2022,08/09/2022,1122000989,NGN,1,1322004989,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001006,02/08/2022,01/09/2022,"495,354.20",RV,NGN,02/08/2022,22/09/2022,1122001006,NGN,1,1322005246,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001022,04/08/2022,03/09/2022,"113,710.30",RV,NGN,04/08/2022,12/08/2022,1122001022,NGN,1,1322004345,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001058,18/08/2022,17/09/2022,"10,393,424.75",RV,NGN,18/08/2022,22/09/2022,1122001058,NGN,1,1322005246,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001075,19/08/2022,18/09/2022,"1,504,448.93",RV,NGN,19/08/2022,18/10/2022,1122001075,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001076,19/08/2022,18/09/2022,"145,832.24",RV,NGN,19/08/2022,18/10/2022,1122001076,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001077,19/08/2022,18/09/2022,"139,005.56",RV,NGN,19/08/2022,18/10/2022,1122001077,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001119,25/08/2022,24/09/2022,"824,199.71",RV,NGN,25/08/2022,18/10/2022,1122001119,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001120,25/08/2022,24/09/2022,"443,652.93",RV,NGN,25/08/2022,18/10/2022,1122001120,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001121,25/08/2022,24/09/2022,"979,723.40",RV,NGN,25/08/2022,18/10/2022,1122001121,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001153,01/09/2022,01/10/2022,"15,553,016.80",RV,NGN,01/09/2022,18/10/2022,1122001153,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001231,16/09/2022,16/10/2022,"359,579.12",RV,NGN,16/09/2022,18/10/2022,1122001231,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001241,20/09/2022,04/11/2022,"46,762.76",RV,NGN,20/09/2022,10/11/2022,1122001241,NGN,1,1322006218,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001242,20/09/2022,20/10/2022,"256,549.07",RV,NGN,20/09/2022,18/10/2022,1122001242,NGN,1,1322005672,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001243,20/09/2022,20/10/2022,"124,397.28",RV,NGN,20/09/2022,15/11/2022,1122001243,NGN,1,1322006219,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001244,20/09/2022,20/10/2022,"1,716,923.47",RV,NGN,20/09/2022,10/11/2022,1122001244,NGN,1,1322006218,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001251,21/09/2022,21/10/2022,"296,919.10",RV,NGN,21/09/2022,15/11/2022,1122001251,NGN,1,1322006219,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001253,21/09/2022,21/10/2022,"241,292.33",RV,NGN,21/09/2022,15/11/2022,1122001253,NGN,1,1322006219,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001327,29/09/2022,29/10/2022,"6,331,099.80",RV,NGN,29/09/2022,15/11/2022,1122001327,NGN,1,1322006219,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001345,30/09/2022,30/10/2022,"10,736,508.66",RV,NGN,30/09/2022,12/12/2022,1122001345,NGN,1,6022017069,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001402,13/10/2022,12/11/2022,"916,244.77",RV,NGN,13/10/2022,15/11/2022,1122001402,NGN,1,1322006219,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001403,13/10/2022,12/11/2022,"175,008.17",RV,NGN,13/10/2022,10/11/2022,1122001403,NGN,1,1322006218,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001459,24/10/2022,23/11/2022,"2,155,483.58",RV,NGN,24/10/2022,10/11/2022,1122001459,NGN,1,1322006218,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001460,24/10/2022,23/11/2022,"7,259,540.27",RV,NGN,24/10/2022,06/12/2022,1122001460,NGN,1,1322006736,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001461,24/10/2022,23/11/2022,"1,002,000.19",RV,NGN,24/10/2022,10/11/2022,1122001461,NGN,1,1322006218,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001532,07/11/2022,22/12/2022,"24,320.05",RV,NGN,07/11/2022,12/12/2022,1122001532,NGN,1,6022017070,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001533,07/11/2022,07/12/2022,"9,064,477.89",RV,NGN,07/11/2022,22/12/2022,1122001533,NGN,1,1322006964,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001537,08/11/2022,08/12/2022,"3,990,365.80",RV,NGN,08/11/2022,06/12/2022,1122001537,NGN,1,1322006736,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001550,09/11/2022,09/12/2022,"7,330,452.41",RV,NGN,09/11/2022,22/12/2022,1122001550,NGN,1,1322006964,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001557,11/11/2022,11/12/2022,"388,593.62",RV,NGN,11/11/2022,22/12/2022,1122001557,NGN,1,1322006964,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001565,11/11/2022,11/12/2022,"820,493.75",RV,NGN,11/11/2022,03/02/2023,1122001565,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001590,15/11/2022,15/12/2022,"265,751.87",RV,NGN,15/11/2022,22/12/2022,1122001590,NGN,1,1322006964,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001593,16/11/2022,16/12/2022,"3,670,319.99",RV,NGN,16/11/2022,22/12/2022,1122001593,NGN,1,1322006964,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001612,16/11/2022,16/12/2022,"1,794,373.88",RV,NGN,16/11/2022,03/02/2023,1122001612,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001619,17/11/2022,17/12/2022,"2,399,882.78",RV,NGN,17/11/2022,03/02/2023,1122001619,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001683,25/11/2022,25/12/2022,"6,511,382.22",RV,NGN,25/11/2022,03/02/2023,1122001683,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001709,29/11/2022,29/12/2022,"5,981,171.30",RV,NGN,29/11/2022,03/02/2023,1122001709,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1122001710,29/11/2022,29/12/2022,"807,279.29",RV,NGN,29/11/2022,03/02/2023,1122001710,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000022,05/01/2023,04/02/2023,"3,655,781.96",RV,NGN,05/01/2023,03/02/2023,1123000022,NGN,1,1323000778,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000023,05/01/2023,04/02/2023,"498,628.02",RV,NGN,05/01/2023,06/03/2023,1123000023,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000026,05/01/2023,04/02/2023,"264,242.63",RV,NGN,05/01/2023,06/03/2023,1123000026,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000030,06/01/2023,05/02/2023,"1,447,962.88",RV,NGN,06/01/2023,06/03/2023,1123000030,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000031,06/01/2023,05/02/2023,"691,993.73",RV,NGN,06/01/2023,06/03/2023,1123000031,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000097,19/01/2023,18/02/2023,"3,952,751.34",RV,NGN,19/01/2023,06/03/2023,1123000097,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000098,19/01/2023,18/02/2023,"861,904.92",RV,NGN,19/01/2023,06/03/2023,1123000098,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000115,23/01/2023,22/02/2023,"6,181,205.22",RV,NGN,23/01/2023,06/03/2023,1123000115,NGN,1,6023004018,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000119,23/01/2023,22/02/2023,"99,555.75",RV,NGN,23/01/2023,07/03/2023,1123000119,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000120,23/01/2023,22/02/2023,"107,086.77",RV,NGN,23/01/2023,07/03/2023,1123000120,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000121,23/01/2023,22/02/2023,"414,517.64",RV,NGN,23/01/2023,07/03/2023,1123000121,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000122,23/01/2023,22/02/2023,"15,092,795.95",RV,NGN,23/01/2023,07/03/2023,1123000122,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000123,23/01/2023,22/02/2023,"1,222,002.81",RV,NGN,23/01/2023,07/03/2023,1123000123,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000132,25/01/2023,24/02/2023,"29,136,105.67",RV,NGN,25/01/2023,09/03/2023,1123000132,NGN,1,1323001537,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000133,25/01/2023,24/02/2023,"1,719,037.26",RV,NGN,25/01/2023,07/03/2023,1123000133,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000176,01/02/2023,03/03/2023,"18,373.79",RV,NGN,01/02/2023,07/03/2023,1123000176,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000177,01/02/2023,03/03/2023,"2,455,136.22",RV,NGN,01/02/2023,07/03/2023,1123000177,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000206,06/02/2023,08/03/2023,"20,263.32",RV,NGN,06/02/2023,07/03/2023,1123000206,NGN,1,1323001535,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000245,14/02/2023,16/03/2023,"597,570.65",RV,NGN,14/02/2023,09/05/2023,1123000245,NGN,1,6023007211,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000259,16/02/2023,02/04/2023,"1,591,280.15",RV,NGN,16/02/2023,23/04/2023,1123000259,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000274,17/02/2023,19/03/2023,"2,319,609.50",RV,NGN,17/02/2023,23/04/2023,1123000274,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000278,20/02/2023,22/03/2023,"944,221.95",RV,NGN,20/02/2023,23/04/2023,1123000278,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000287,21/02/2023,23/03/2023,"419,746.01",RV,NGN,21/02/2023,23/04/2023,1123000287,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000288,21/02/2023,23/03/2023,"476,703.41",RV,NGN,21/02/2023,23/04/2023,1123000288,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000289,21/02/2023,07/04/2023,"8,970,812.87",RV,NGN,21/02/2023,05/05/2023,1123000289,NGN,1,6023007135,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000298,22/02/2023,08/04/2023,"2,461,349.99",RV,NGN,22/02/2023,05/05/2023,1123000298,NGN,1,6023007135,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000299,22/02/2023,08/04/2023,"78,615.18",RV,NGN,22/02/2023,05/05/2023,1123000299,NGN,1,6023007135,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000331,03/03/2023,17/04/2023,"3,447,828.92",RV,NGN,03/03/2023,05/05/2023,1123000331,NGN,1,6023007135,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000332,03/03/2023,02/04/2023,"5,745,535.88",RV,NGN,03/03/2023,09/05/2023,1123000332,NGN,1,6023007211,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000353,08/03/2023,07/04/2023,"781,598.10",RV,NGN,08/03/2023,09/05/2023,1123000353,NGN,1,6023007211,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000480,30/03/2023,14/05/2023,"963,108.88",RV,NGN,30/03/2023,09/05/2023,1123000480,NGN,1,6023007211,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000481,30/03/2023,29/04/2023,"168,564.14",RV,NGN,30/03/2023,23/04/2023,1123000481,NGN,1,6023006064,AIR SOLUTION NIGERIA LIMITED
1001121642,1123000482,30/03/2023,14/05/2023,"5,281,771.16",RV,NGN,30/03/2023,09/05/2023,1123000482,NGN,1,6023007211,AIR SOLUTION NIGERIA LIMITED
